1.087172444555148054e+00 5.813438940543665889e-06 6.091562464010857880e-02 7.663621997884961790e-01 8.052536939033440033e-01
1.704828872613138424e+00 5.509277494732299600e-06 1.245691802144081733e-01 8.431970609497344560e-01 9.059547829690223208e-01
1.561248831238758017e+00 5.924635692531712520e-06 4.557843021047537635e-02 9.519701219080720644e-01 1.472603093162562882e+00
1.441812346422910895e+00 5.573012041221509913e-06 4.397575844173863546e-02 8.988032276192223780e-01 1.126757367207612326e+00
1.429152690888361388e+00 5.474713680521093757e-06 1.191408909837763513e-01 9.234249424279905583e-01 1.267572255130543057e+00
1.355647734709942487e+00 5.340915397025994411e-06 1.060133814801738489e-02 8.389490797197136640e-01 1.228868472006828139e+00
1.317127058376021509e+00 5.641386754422582108e-06 6.885658097511547504e-02 1.011327837642142402e+00 1.050443552681557202e+00
1.351904810428833370e+00 5.387417708333158963e-06 6.885658097511547504e-02 1.010372663634497181e+00 9.448745576983070826e-01
1.477614240434948822e+00 5.519612455607993926e-06 6.885658097511547504e-02 1.020717256688949526e+00 1.040371540230893288e+00
1.350935530131001094e+00 5.783121027973032373e-06 4.842003159803626167e-02 1.093078159544759620e+00 1.090329225935267266e+00
1.205765121726730671e+00 5.770895257958176521e-06 2.224198454125747570e-01 1.188043014893392479e+00 1.093167393825503764e+00
1.245637109949459198e+00 5.661427670172976322e-06 1.223037842398709690e-01 1.064905231989023759e+00 9.716101403754611177e-01
1.291526354557750000e+00 6.160374386401754895e-06 4.254465269185132847e-02 1.062590585699227930e+00 1.259976349977080856e+00
1.269222081909656241e+00 5.667274613039568359e-06 5.406196169115237704e-02 1.143729118132571720e+00 7.868338066502494899e-01
1.195067432575144917e+00 5.650185796243599326e-06 6.990829532213317654e-02 9.932284502193599041e-01 9.578110095711397376e-01
1.351789538061214158e+00 5.718793689527816372e-06 3.800278104565673470e-02 9.945312146748526150e-01 9.663951837148256896e-01
1.268461346893845931e+00 6.001924749723610051e-06 6.990829532213317654e-02 1.038200701256776881e+00 9.826446931275394370e-01
9.477208462888022655e-01 5.929620047091008111e-06 6.837282045433547284e-02 9.335090271955448493e-01 5.591824303910920557e-01
1.147615971868541473e+00 5.247519557636692487e-06 3.674767839733025093e-02 1.004097452575960725e+00 9.586178321125791157e-01
1.048289392130579367e+00 5.883734259993229950e-06 6.990829532213317654e-02 9.031526422423918898e-01 1.225759255832525207e+00
1.521358255487163413e+00 5.827417383715567030e-06 6.990829532213317654e-02 8.397997657324002274e-01 1.164675003713752099e+00
1.241563149106973629e+00 5.547011814834310804e-06 6.990829532213317654e-02 1.018730290606360667e+00 1.210006437841103066e+00
9.953558312038900402e-01 5.526718011456335788e-06 1.398720000040750977e-01 9.254868497249821857e-01 9.307374934091565688e-01
1.282500213860751748e+00 6.130201635730097808e-06 6.990829532213317654e-02 9.561437813812668773e-01 1.065376950655428034e+00
1.259720213137531131e+00 5.843606915360116944e-06 2.003551647644386535e-01 1.094948966047535777e+00 9.124472228120490414e-01
1.194235292773844215e+00 6.028670882802891117e-06 1.009973084730672599e-01 9.682949666216150719e-01 8.840736466517297165e-01
1.076995625696641090e+00 5.707570370707554659e-06 6.990829532213317654e-02 8.762760297537067755e-01 6.881357899984085202e-01
8.739917477066969642e-01 5.575594801729921025e-06 1.534601083606602079e-01 1.059963418141415259e+00 8.918730416120211890e-01
8.113012471381093604e-01 5.998505984956755836e-06 2.074954984963856275e-01 9.496051903719453513e-01 9.818073521147743232e-01
8.087232405820632408e-01 5.305105353963970584e-06 1.531391248775777481e-01 1.038603456552195992e+00 5.563197478784065453e-01
1.198176893537290510e+00 5.383652079611731569e-06 2.287694466224625689e-01 1.034309443948929541e+00 9.987014298425292980e-01
1.267136156974516092e+00 5.723050587907334814e-06 3.416533933919664867e-01 1.006970841525082205e+00 6.924638086953009974e-01
1.520789575140308214e+00 6.251059165512503381e-06 9.152930691420307907e-02 7.316247504212338715e-01 1.244043881493282377e+00
1.138657730048310723e+00 6.218503902141670301e-06 4.084978557185947601e-02 7.512906423779347476e-01 8.892942004126148658e-01
1.312329506756006126e+00 6.254855474325491978e-06 4.084978557185947601e-02 7.801879508697334709e-01 1.094535962580131416e+00
1.329204162748506945e+00 6.695714185851536841e-06 1.324052599013534892e-01 8.086000118248988233e-01 1.061871997399795209e+00
1.266592132218622657e+00 5.853633619453437316e-06 4.782638348778851800e-02 9.068570748809332560e-01 1.136876941384626472e+00
1.000674444800433882e+00 5.867827708324766083e-06 1.534671143778051361e-01 9.674709033374940814e-01 1.390422865490734239e+00
1.440922846947585656e+00 6.056849181687961612e-06 9.685515707942612962e-03 1.070054495751978640e+00 9.644902427259560707e-01
1.335888653402378168e+00 5.859971180315179128e-06 4.782638348778851800e-02 9.529631298223600888e-01 1.098856500714324946e+00
1.127379839439446751e+00 6.043747597318775783e-06 1.476258045919696948e-01 1.067803376245088254e+00 1.235995980319370746e+00
1.233482169169096032e+00 6.121486988445266146e-06 1.231793373008265857e-01 1.015943471577062773e+00 1.255363250026197086e+00
1.400879070442300867e+00 5.876710270758933241e-06 9.719440349542771140e-02 1.104461071695160612e+00 1.365886722311266288e+00
9.666031215851621505e-01 5.877473208955659269e-06 2.630062631000923412e-01 7.817598462246218016e-01 8.966838251718031172e-01
1.140857176945014428e+00 6.037958950411476747e-06 2.241579783512698265e-01 6.881758275791289847e-01 1.254480746898341659e+00
1.049374761497579023e+00 6.019904515063900297e-06 1.923498254040474920e-01 9.820157155818167727e-01 9.948992748690785870e-01
9.448931188487064148e-01 6.182266348575994670e-06 2.816169734541422720e-01 1.019319083553674510e+00 8.441828186551425528e-01
8.879981915974765050e-01 6.082666922562631772e-06 3.611861884128365063e-01 9.741179568094915364e-01 1.056038534690791009e+00
7.957598624114874397e-01 5.584174199818460772e-06 2.726649518644842507e-01 1.018270618641017089e+00 1.464888068173328950e+00
8.934737836082755624e-01 6.177776418371231847e-06 9.280746675878696894e-02 8.723426329399568413e-01 7.828815189190190260e-01
9.715125352688231963e-01 6.304935993608126450e-06 1.293482912092942527e-01 1.047289893608353228e+00 7.813252865485150744e-01
1.094740575918685677e+00 5.716611434648859645e-06 1.350874616214986501e-01 9.388712642880111536e-01 9.556308649604725591e-01
1.166262425134771519e+00 6.061698450690397085e-06 2.186837270331806193e-01 9.444110665664914306e-01 1.237522372490765132e+00
1.016980868340586985e+00 6.223495684602433354e-06 1.458942529751334760e-01 1.125790161454554239e+00 1.289208109640520128e+00
1.402010733114755325e+00 5.926691626355372940e-06 2.934528043239208461e-01 1.081387028261261429e+00 1.024582732462697487e+00
8.823006710288953114e-01 5.925187073276163707e-06 2.218417671131908131e-01 1.077213808472429202e+00 6.547351102567509074e-01
9.922965325891039967e-01 6.293717236517726692e-06 2.909151707097010209e-01 9.678874231397125438e-01 9.043010693438024994e-01
1.282014348385784652e+00 6.026321745680606865e-06 3.779777061150354500e-01 1.062360756401626638e+00 8.355582291220549074e-01
1.260091246220298444e+00 5.908714292592891332e-06 2.142985851703183842e-01 1.007830183644368605e+00 1.288334557735471897e+00
9.762062946388394558e-01 6.033484219207680148e-06 1.131444509107891461e-01 1.017214731864676924e+00 9.163362340065015488e-01
9.902036191932926945e-01 6.086668023859190665e-06 2.493372618738460000e-01 9.407048316794345277e-01 1.068741072403393666e+00
1.101496990557898847e+00 6.004211451634144952e-06 9.457497210686599542e-02 8.997565158466893642e-01 1.300375533373134829e+00
8.127369989238318881e-01 5.778550857440656150e-06 2.165147045510376067e-01 9.111109493377985702e-01 1.031443205949307718e+00
1.354535340842577096e+00 6.015564113125714300e-06 1.333647544596338608e-01 7.056127970490735368e-01 1.092062409840721449e+00
1.280163249882619425e+00 5.919204903071220762e-06 4.270684364340196493e-02 4.890729917987097775e-01 1.581359862466983568e+00
1.130093564450347365e+00 6.265519984388091067e-06 1.333981046983477858e-01 6.660125141443588026e-01 1.565529936216974782e+00
1.562367466304754426e+00 6.061517411605471071e-06 3.501378542319173726e-02 6.955075245587323263e-01 1.284613284715801163e+00
1.283114133647883071e+00 6.002414905820601792e-06 1.333647544596338608e-01 6.667798772961637255e-01 1.114236023886335580e+00
1.288712420039014539e+00 6.209104298649448648e-06 1.264387398783123617e-01 5.194651293294484384e-01 8.411387365577887021e-01
1.210581808844563012e+00 6.110728076969284777e-06 2.668009356781090857e-01 6.701975430968933889e-01 7.190711404559931852e-01
1.352884406103018744e+00 6.106290740279251686e-06 2.976657312374067499e-01 6.296289342565356550e-01 1.328877005190662208e+00
1.382734173209917206e+00 6.258630080266927557e-06 1.874013140035978020e-01 7.188793524680129332e-01 1.169422993784413833e+00
1.454125271425402932e+00 6.055945154690950198e-06 1.533161923039360608e-01 5.766826811920944262e-01 1.039069099913568550e+00
1.536387931535513784e+00 6.349524894832043674e-06 1.050235975315229331e-01 9.201383875823804237e-01 1.069243699372669054e+00
1.196160121065454218e+00 5.908503603798020969e-06 4.746340971174577150e-02 5.334472681146014139e-01 9.608733721290885210e-01
1.094454642017061108e+00 6.115429540756377487e-06 5.826282396166797967e-02 5.206674482513371505e-01 5.964579741889455278e-01
1.323351273424256735e+00 5.903975884586184819e-06 8.194251152849368891e-02 3.935303221924111305e-01 1.093627268081843740e+00
1.384921369707340366e+00 5.816219360064332396e-06 4.746340971174577150e-02 5.068383045784281560e-01 1.216981970846637839e+00
1.340440880670709101e+00 5.965142317641754458e-06 1.496805442917439333e-01 5.861533559667232440e-01 8.646608641020030461e-01
